"ID_cat","code_cat","code_theme","field_cat","collab_num","gender_cat","border_cat","seek_num","code_quote"
"ID2","Prior Collaboration Experience","Academic Trajectory","science and engineering",1,"M","not border state",0,"Ok. Now do you want me to just focus on Mexico? I also worked in Brazil for..."
"ID2","Research Interest","Academic Trajectory","science and engineering",1,"M","not border state",0,"However, really developing a physical space in Northwest of Mexico and Sout..."
"ID2","Prior Collaboration Experience","Academic Trajectory","science and engineering",1,"M","not border state",0,"Ok. Yes, so basically after my PhD and post-doc, I began working in Brazil ..."
"ID2","Professional Experience","Academic Trajectory","science and engineering",1,"M","not border state",0,"I did it backward. I started…as an American, I started in Latin American an..."
"ID2","Professional Experience","Academic Trajectory","science and engineering",1,"M","not border state",0,"Yeah. Yeah. I mean I did my Ph.D. and post-doc here in the US but my academ..."
"ID2","Research Interest","Academic Trajectory","science and engineering",1,"M","not border state",0,"Yeah. Well, yeah. For example, I studied one of the things that my colleagu..."
"ID2","Personal Relationships","Peer-to-Peer","science and engineering",1,"M","not border state",0,"So it’s almost like a personal than scientific that kind of relationship th..."
"ID2","Job Opportunity","Peer-to-Peer","science and engineering",1,"M","not border state",0," Although, in Mexico they offered me a position right off the back but in t..."
"ID2","Disciplinary Culture","Disciplinary","science and engineering",1,"M","not border state",0,"No, it’s not how science is done per say. It’s the focus of what you do lik..."
"ID2","Prior Collaboration Experience","Academic Trajectory","science and engineering",1,"M","not border state",0,"I would say I initiated them…but like I said the interest was there already..."
"ID2","Lack of Interest - Mexico","Challenges","science and engineering",1,"M","not border state",0,"I would say I initiated them…but like I said the interest was there already..."
"ID2","Lack of Interest - USA","Challenges","science and engineering",1,"M","not border state",0,"Yeah, exactly…I don’t think there is any necessary institutional prejudices..."
"ID2","Collaboration Outcomes","Definition of Collaboration","science and engineering",1,"M","not border state",0,"Certainly for example in term of production and international recognition a..."
"ID2","Description of Funders","Presence of Funding","science and engineering",1,"M","not border state",0,"seed funding…we have two very important seed funded, they are institutional..."
"ID2","Personal Relationships","Peer-to-Peer","science and engineering",1,"M","not border state",0,"I mean…I think you have to have a personal relationship too…the fact for ex..."
"ID2","Cross-Cultural Understanding","Sociocultural and Political Context","science and engineering",1,"M","not border state",0,"I mean…I think you have to have a personal relationship too…the fact for ex..."
"ID2","Professional Experience","Academic Trajectory","science and engineering",1,"M","not border state",0,"Okay. Yeah, when I went to Brazil I have…it was a program it was a graduate..."
"ID2","Institutional Context","Institutional Context","science and engineering",1,"M","not border state",0,"Okay. You’ll have to change the cultures from both sides to make it happens..."
"ID2","Institutional Context","Institutional Context","science and engineering",1,"M","not border state",0,"In the US side, again I think the structure is okay but the university I th..."
"ID2","Institutional Context","Institutional Context","science and engineering",1,"M","not border state",0,"Yes, exactly that’s problematic and that’s counterproductive. The slowness ..."
"ID2","Description of Funders","Presence of Funding","science and engineering",1,"M","not border state",0,"Yeah those are pretty barriers. I can mention two projects that we have, on..."
"ID2","Lack of Interest - USA","Challenges","science and engineering",1,"M","not border state",0,"I think fine. Like I said the people that I brought from the US to work wit..."
"ID2","Institutional Context","Institutional Context","science and engineering",1,"M","not border state",0,"I just count to do things personally and then you know kind of look for sup..."
"ID2","Institutional Failures (Post)","Institution-to-Institution","science and engineering",1,"M","not border state",0,"I would because of the way I am personally, I think I understand but me per..."
"ID2","Institutional Context","Institutional Context","science and engineering",1,"M","not border state",0,"Yeah I think you really need to focus on the cultural and nature in the US ..."
"ID2","Description of Funders","Presence of Funding","science and engineering",1,"M","not border state",0,"The US is much richer but they don’t have that kind of mechanism in placed...."
"ID2","Institutional Context","Institutional Context","science and engineering",1,"M","not border state",0,"I would because of the way I am personally, I think I understand but me per..."
"ID2","Institutional Context","Institutional Context","science and engineering",1,"M","not border state",0,"They have been in my institution for 50 years and their advisors, slave-own..."
"ID2","Institutional Context","Institutional Context","science and engineering",1,"M","not border state",0,"Definitely. Mexico is very rigid. Brazil is too. Like I said in Brazil in t..."
"ID2","Lack of Interest - Mexico","Challenges","science and engineering",1,"M","not border state",0,"Well, it…because we are so closed physically, we share the border stuff lik..."
